file,execution_time_seconds
microsoft_TypeScript__close-issues.yml,14.8924
axios_axios__pr-guard.yml,16.2155
huggingface_transformers__self-push-amd-mi250-caller.yml,14.297
denoland_deno__npm_publish.yml,16.594
f_awesome-chatgpt-prompts__csv_linter.yml,16.9609
facebook_react-native__cache-reaper.yml,19.2936
n8n-io_n8n__test-workflows-pr-comment.yml,15.5138
n8n-io_n8n__security-trivy-scan-callable.yml,17.4391
electron_electron__scorecards.yml,14.3577
facebook_react-native__check-nightly.yml,13.0767
tensorflow_tensorflow__arm-ci-extended-cpp.yml,12.9855
denoland_deno__node_compat_test.yml,13.2821
EbookFoundation_free-programming-books__stale.yml,13.3657
facebook_react__runtime_prereleases_nightly.yml,13.4086
huggingface_transformers__upload_pr_documentation.yml,13.5944
vercel_next.js__rspack-update-tests-manifest.yml,12.7302
facebook_react-native__test-all.yml,13.3459
facebook_react__shared_cleanup_merged_branch_caches.yml,13.5063
n8n-io_n8n__test-workflows-pr-approved.yml,13.2566
huggingface_transformers__assign-reviewers.yml,13.3592
tensorflow_tensorflow__release-branch-cherrypick.yml,13.4162
nodejs_node__coverage-linux-without-intl.yml,13.0427
flutter_flutter__coverage.yml,12.7687
google_blockly__develop_freeze.yml,13.4944
goldbergyoni_nodebestpractices__update-date-in-last-update-badge.yml,13.0499
oracle_graal__cdt-inspect.yml,13.3867
oracle_docker-images__build-and-push-oci-cli-image.yml,13.51
vercel_next.js__force_merge_canary_release_pr.yml,12.9063
langchain-ai_langchain___release.yml,12.8055
electron_electron__archaeologist-dig.yml,13.1559
Significant-Gravitas_AutoGPT__classic-benchmark-ci.yml,13.1516
facebook_facebook-android-sdk__stale.yml,13.5143
facebook_react-native__nightly.yml,13.2758
krahets_hello-algo__javascript.yml,13.6231
krahets_hello-algo__cpp.yml,12.865
microsoft_PowerToys__spelling2.yml,13.1703
nodejs_node__coverage-windows.yml,13.2737
vercel_next.js__turbopack-update-tests-manifest.yml,12.8257
oracle_opengrok__build.yml,12.546
n8n-io_n8n__linting-reusable.yml,13.3778
microsoft_TypeScript__sync-wiki.yml,13.5006
excalidraw_excalidraw__build-docker.yml,13.5231
n8n-io_n8n__docker-images-benchmark.yml,13.3917
Significant-Gravitas_AutoGPT__classic-autogpt-ci.yml,13.3871
alibaba_tengine__ci-arm64.yml,13.307
yt-dlp_yt-dlp__release-nightly.yml,13.4359
huggingface_transformers__self-push-amd-mi300-caller.yml,13.4356
f_awesome-chatgpt-prompts__publish.yml,14.0228
facebook_react__compiler_prereleases_nightly.yml,13.1527
NVIDIA_cutlass__labeler.yml,12.6
goldbergyoni_nodebestpractices__lint-and-generate-html-from-markdown.yml,13.6239
excalidraw_excalidraw__test.yml,13.2566
twbs_bootstrap__node-sass.yml,12.7869
facebook_create-react-app__build-and-test.yml,12.8142
electron_electron__non-maintainer-dependency-change.yml,13.4348
yt-dlp_yt-dlp__release.yml,13.6978
huggingface_transformers__ssh-runner.yml,13.3302
nodejs_node__commit-queue.yml,12.6958
facebook_hhvm__ubuntu.yml,13.4555
langgenius_dify__deploy-dev.yml,13.1109
axios_axios__labeler.yml,13.0691
n8n-io_n8n__release-create-pr.yml,13.6412
yt-dlp_yt-dlp__download.yml,12.9075
n8n-io_n8n__docker-base-image.yml,13.503
langgenius_dify__build-push.yml,12.1815
electron_electron__issue-opened.yml,13.4624
alibaba_ice__release.yml,14.1516
TheAlgorithms_Python__project_euler.yml,12.8153
facebook_folly__TagIt.yml,13.5952
flutter_flutter__mirror.yml,13.0724
sindresorhus_awesome__main.yml,12.8526
alibaba_ice__website.yml,12.8114
facebook_folly__getdeps_linux.yml,13.5997
facebook_rocksdb__pr-jobs.yml,12.7595
n8n-io_n8n__e2e-flaky.yml,13.121
Significant-Gravitas_AutoGPT__platform-backend-ci.yml,13.4476
facebook_fbthrift__getdeps_mac.yml,13.0325
IBM_sarama__fuzz.yml,13.55
facebook_watchman__getdeps_mac.yml,13.3934
langgenius_dify__deploy-rag-dev.yml,13.4727
nodejs_node__comment-labeled.yml,13.1332
mrdoob_three.js__report-size.yml,12.6727
AUTOMATIC1111_stable-diffusion-webui__warns_merge_master.yml,13.2363
tensorflow_tensorflow__pylint-presubmit.yml,12.9917
twbs_bootstrap__issue-close-require.yml,12.9274
axios_axios__notify.yml,13.4326
facebook_react__shared_close_direct_sync_branch_prs.yml,12.8229
facebook_react__devtools_regression_tests.yml,14.8106
oracle_docker-images__build-and-push-nosql-sec-image.yml,15.6913
tensorflow_tensorflow__issue-on-pr-rollback.yml,15.5732
google_go-querystring__linter.yml,15.7478
public-apis_public-apis__validate_links.yml,16.6974
NVIDIA_k8s-device-plugin__deploy-to-pages.yml,14.3524
vercel_next.js__issue_stale.yml,15.7778
vercel_next.js__triage.yml,15.4722
facebook_react__runtime_commit_artifacts.yml,16.2219
Snailclimb_JavaGuide__test.yml,16.8671
oracle_graal__spring.yml,14.2108
electron_electron__issue-unlabeled.yml,17.2217
microsoft_PowerToys__msstore-submissions.yml,15.7325
facebook_watchman__getdeps_windows.yml,15.5856
Significant-Gravitas_AutoGPT__claude.yml,12.9546
google_dagger__ci.yml,12.7543
nodejs_node__daily-wpt-fyi.yml,12.4715
excalidraw_excalidraw__sentry-production.yml,12.9675
axios_axios__pr.yml,13.2537
microsoft_vscode__no-yarn-lock-changes.yml,12.652
twbs_bootstrap__release-notes.yml,14.6642
vuejs_vue__release-tag.yml,15.3285
huggingface_transformers__self-scheduled-amd-mi300-caller.yml,14.4566
freeCodeCamp_freeCodeCamp__docker-ghcr.yml,13.9078
TheAlgorithms_Python__directory_writer.yml,15.544
Significant-Gravitas_AutoGPT__classic-frontend-ci.yml,15.0292
alibaba_ice__version.yml,15.6388
facebook_react__compiler_prereleases.yml,16.5052
freeCodeCamp_freeCodeCamp__deploy-api.yml,15.4611
awslabs_amazon-ecr-credential-helper__codeql.yml,14.3006
facebook_react__shared_stale.yml,15.8805
excalidraw_excalidraw__test-coverage-pr.yml,16.3541
IBM_sarama__codeql-analysis.yml,14.9553
airbnb_javascript__node-pretest.yml,16.2296
facebook_react__compiler_playground.yml,16.2124
langgenius_dify__vdb-tests.yml,15.5553
electron_electron__branch-created.yml,14.2986
huggingface_transformers__build-past-ci-docker-images.yml,15.0558
mrdoob_three.js__codeql-code-scanning.yml,14.1285
huggingface_transformers__build-ci-docker-images.yml,15.008
nodejs_node__test-linux.yml,15.2663
vercel_next.js__triage_with_ai.yml,16.5196
facebook_react__runtime_eslint_plugin_e2e.yml,14.1416
Significant-Gravitas_AutoGPT__repo-close-stale-issues.yml,15.7064
huggingface_transformers__check_tiny_models.yml,16.1352
open-webui_open-webui__deploy-to-hf-spaces.yml,17.1281
huggingface_transformers__self-push-amd.yml,15.3276
huggingface_transformers__new_model_pr_merged_notification.yml,15.5513
facebook_react-native__create-release.yml,15.8491
facebook_react__runtime_prereleases_manual.yml,15.0265
oracle_docker-images__super-linter.yml,14.215
microsoft_TypeScript__codeql.yml,15.738
langchain-ai_langchain__check-broken-links.yml,15.0042
vercel_next.js__retry_deploy_test.yml,19.8287
google_blockly__conventional-label.yml,18.4973
vercel_next.js__setup-nextjs-build.yml,16.7522
IBM_sarama__fvt-pr.yml,16.6733
facebook_react-native__prebuild-ios-core.yml,17.7637
vercel_next.js__cancel.yml,17.8512
huggingface_transformers__self-scheduled-intel-gaudi3-caller.yml,17.5309
IBM_sarama__dependency-review.yml,20.783
microsoft_TypeScript__scorecard.yml,17.6205
langchain-ai_langchain__check_diffs.yml,13.452
oracle_truffleruby__prism.yml,13.6914
alibaba_ice__canary.yml,12.7159
vercel_next.js__pull_request_stats.yml,13.4218
f_awesome-chatgpt-prompts__auto_commands.yml,13.5356
Significant-Gravitas_AutoGPT__classic-autogpt-docker-release.yml,13.7424
facebook_react-native__retry-workflow.yml,13.6021
alibaba_ice__coverage.yml,13.4702
vercel_next.js__turbopack-benchmark.yml,12.5698
nodejs_node__update-v8.yml,13.4577
langgenius_dify__api-tests.yml,13.7364
electron_electron__pipeline-electron-docs-only.yml,12.8309
excalidraw_excalidraw__lint.yml,13.4595
vercel_next.js__issue_bankrupt.yml,12.97
google_blockly__build.yml,13.0444
langchain-ai_langchain__codspeed.yml,12.9945
oracle_graal__ni-layers.yml,13.3844
yt-dlp_yt-dlp__build.yml,13.4615
IBM_sarama__scorecard.yml,13.1377
open-webui_open-webui__release-pypi.yml,13.6041
facebook_react-native__check-for-reproducer.yml,13.4484
electron_electron__issue-commented.yml,13.0184
google_go-querystring__tests.yml,13.2578
oracle_graal__reachability-metadata.yml,13.9181
tensorflow_tensorflow__scorecards-analysis.yml,12.7374
nodejs_node__codeql.yml,12.9705
microsoft_vscode__telemetry.yml,13.2532
github_gitignore__stale.yml,12.5715
tensorflow_tensorflow__arm-cd.yml,12.5032
electron_electron__audit-branch-ci.yml,14.3541
Significant-Gravitas_AutoGPT__platform-dev-deploy-event-dispatcher.yml,12.4591
alibaba_tengine__ci.yml,13.326
denoland_deno__version_bump.yml,13.6457
langchain-ai_langchain__scheduled_test.yml,13.0453
krahets_hello-algo__typescript.yml,12.9801
google_blockly__keyboard_plugin_test.yml,12.9255
google_blockly__appengine_deploy.yml,13.4396
n8n-io_n8n__docker-build-push.yml,13.735
facebook_react-native__close-pr.yml,20.4637
langgenius_dify__deploy-enterprise.yml,34.6516
twbs_bootstrap__js.yml,23.9316
langchain-ai_langchain__codespell.yml,19.7029
nodejs_node__commit-lint.yml,18.6642
IBM_sarama__stale.yml,18.3308
vercel_next.js__trigger_release_new.yml,14.677
electron_electron__pipeline-segment-electron-test.yml,18.1336
vercel_next.js__issue_lock.yml,19.6522
facebook_create-react-app__e2e-base.yml,18.1154
langgenius_dify__translate-i18n-base-on-english.yml,17.6698
langchain-ai_langchain__api_doc_build.yml,20.0467
huggingface_transformers__self-nightly-past-ci-caller.yml,15.2788
alibaba_ice__ci.yml,20.7609
NVIDIA_cutlass__new-issues-to-triage-projects.yml,16.1728
vercel_next.js__issue_version.yml,17.0734
vercel_next.js__update_react.yml,15.2652
langgenius_dify__web-tests.yml,17.9075
microsoft_terminal__winget.yml,17.1465
axios_axios__npm-tag.yml,20.0132
n8n-io_n8n__release-publish.yml,17.3013
vercel_next.js__turbopack-nextjs-dev-integration-tests.yml,17.3691
EbookFoundation_free-programming-books__check-urls.yml,16.6176
Significant-Gravitas_AutoGPT__codeql.yml,16.009
vercel_next.js__notify_release.yml,18.0282
excalidraw_excalidraw__semantic-pr-title.yml,20.2069
google_go-github__linter.yml,17.0569
microsoft_TypeScript__lkg.yml,17.943
electron_electron__semantic.yml,16.8486
facebook_folly__getdeps_mac.yml,20.9643
krahets_hello-algo__dotnet.yml,17.1327
nodejs_node__label-pr.yml,16.85
ohmyzsh_ohmyzsh__installer.yml,18.8706
electron_electron__build.yml,17.8766
tensorflow_tensorflow__arm-ci.yml,21.4029
EbookFoundation_free-programming-books__fpb-lint.yml,17.0183
rust-lang_rust__ghcr.yml,17.7569
yt-dlp_yt-dlp__release-master.yml,14.8497
nodejs_node__notify-on-review-wanted.yml,15.6163
ohmyzsh_ohmyzsh__main.yml,20.2704
vercel_next.js__issue_wrong_template.yml,14.9503
EbookFoundation_free-programming-books__comment-pr.yml,17.7563
huggingface_transformers__self-push.yml,16.5144
open-webui_open-webui__build-release.yml,13.9261
oracle_docker-images__build-and-push-nosql-image.yml,12.1162
mrdoob_three.js__read-size.yml,13.2774
facebook_facebook-ios-sdk__needs-attention.yml,12.3412
nodejs_node__find-inactive-collaborators.yml,12.1391
oracle_opengrok__docker.yml,14.3216
twbs_bootstrap__browserstack.yml,14.701
yt-dlp_yt-dlp__codeql.yml,13.9356
axios_axios__stale.yml,14.1404
awslabs_amazon-ecr-credential-helper__check-links.yml,16.9857
flutter_flutter__easy-cp.yml,15.2064
langchain-ai_langchain___test_doc_imports.yml,14.5192
ohmyzsh_ohmyzsh__dependencies.yml,13.9784
axios_axios__ci.yml,13.7175
IBM_sarama__fvt.yml,14.0503
n8n-io_n8n__ci-postgres-mysql.yml,13.6191
google_blockly__tag_module_cleanup.yml,15.117
huggingface_transformers__push-important-models.yml,14.0076
langchain-ai_langchain___integration_test.yml,14.2252
facebook_react-native__generate-changelog.yml,13.8353
huggingface_transformers__self-scheduled-intel-gaudi.yml,14.9142
ohmyzsh_ohmyzsh__project.yml,14.471
huggingface_transformers__pr-style-bot.yml,14.9276
public-apis_public-apis__test_of_validate_package.yml,14.6249
huggingface_transformers__self-scheduled-amd-mi250-caller.yml,14.2221
facebook_fbthrift__getdeps_windows.yml,14.7149
electron_electron__stale.yml,14.5883
NVIDIA_k8s-device-plugin__publish-helm.yaml,14.0069
avelino_awesome-go__tests.yaml,15.0647
ollama_ollama__release.yaml,13.3559
NVIDIA_k8s-device-plugin__stale.yaml,14.2798
NVIDIA_k8s-device-plugin__basic-checks.yaml,14.0205
alibaba_transmittable-thread-local__strong_ci.yaml,13.7027
avelino_awesome-go__site-deploy.yaml,13.2807
NVIDIA_k8s-device-plugin__e2e.yaml,14.2864
microsoft_TypeScript__twoslash-repros.yaml,16.0598
alibaba_druid__ci.yaml,17.3963
avelino_awesome-go__run-check.yaml,15.8216
microsoft_TypeScript__error-deltas-watchdog.yaml,13.8632
open-webui_open-webui__docker-build.yaml,17.7457
awslabs_amazon-ecr-credential-helper__build.yaml,14.0124
microsoft_TypeScript__sync-branch.yaml,13.4557
AUTOMATIC1111_stable-diffusion-webui__on_pull_request.yaml,13.6849
microsoft_TypeScript__accept-baselines-fix-lints.yaml,14.98
NVIDIA_k8s-device-plugin__ci.yaml,15.1088
flutter_flutter__lock.yaml,13.103
microsoft_TypeScript__insiders.yaml,14.3873
microsoft_TypeScript__new-release-branch.yaml,13.8397
open-webui_open-webui__format-build-frontend.yaml,14.1855
axios_axios__depsreview.yaml,14.286
ollama_ollama__latest.yaml,14.1531
freeCodeCamp_freeCodeCamp__github-labeler.yaml,14.4891
NVIDIA_k8s-device-plugin__code_scanning.yaml,13.9579
microsoft_TypeScript__nightly.yaml,13.447
NVIDIA_k8s-device-plugin__variables.yaml,14.4255
open-webui_open-webui__format-backend.yaml,14.438
langgenius_dify__tool-test-sdks.yaml,13.8111
microsoft_TypeScript__release-branch-artifact.yaml,13.925
NVIDIA_k8s-device-plugin__golang.yaml,13.9882
AUTOMATIC1111_stable-diffusion-webui__run_tests.yaml,17.2431
alibaba_transmittable-thread-local__ci.yaml,14.1417
microsoft_TypeScript__set-version.yaml,13.2752
NVIDIA_k8s-device-plugin__image.yaml,14.1624
microsoft_TypeScript__update-package-lock.yaml,15.0354
avelino_awesome-go__pull-request-first-comment.yaml,13.7949
NVIDIA_k8s-device-plugin__helm.yaml,13.8441
Significant-Gravitas_AutoGPT__platform-autogpt-deploy-dev.yaml,14.6804
ollama_ollama__test.yaml,14.4533
NVIDIA_k8s-device-plugin__release.yaml,14.9772
flutter_flutter__no-response.yaml,13.8455
